808.132	37.1568
810.009	35.3519
811.886	34.9094
813.764	33.0311
815.639	30.8576
817.515	28.5978
819.389	25.9546
821.264	24.3473
823.138	23.4664
825.011	23.4649
826.883	23.952
828.756	24.8479
830.627	26.3605
832.497	28.4758
834.367	31.1761
836.237	34.2991
838.106	36.6455
839.974	37.0269
841.842	36.0459
843.709	34.2365
845.575	32.5304
847.442	31.0947
849.307	31.0733
851.172	31.1419
853.036	30.9485
854.9	30.6727
856.763	30.2746
858.625	29.6351
860.487	28.7196
862.349	27.5445
864.209	26.3695
866.069	25.9264
867.929	26.3189
869.788	25.9727
871.646	25.5984
873.503	25.2002
875.361	24.8154
877.217	24.5104
879.073	24.2376
880.928	24.0099
882.783	23.8488
884.637	25.2994
886.491	26.6653
888.345	26.7604
890.197	26.0731
892.049	25.742
893.9	25.9487
895.751	28.5254
897.601	30.8067
899.451	33.5359
901.3	35.0053
903.148	35.4938
904.995	35.1278
906.842	33.7071
908.689	31.0083
910.535	28.8566
912.381	27.1463
914.226	25.8536
916.07	25.0167
917.914	24.7064
919.757	24.9712
921.599	24.9642
923.442	24.6342
925.283	23.8856
927.124	22.5003
928.964	22.4211
930.803	22.8561
932.642	23.452
934.481	24.4211
936.319	25.2756
938.157	25.8414
939.993	25.8965
941.83	25.6116
943.665	24.9657
945.5	24.9301
947.334	25.8244
949.169	26.5982
951.002	27.3047
952.835	27.8971
954.666	28.3259
956.498	28.6386
958.329	28.7995
960.16	28.8672
961.99	28.3371
963.819	27.85
965.648	27.5641
967.476	28.3489
969.304	29.8841
971.13	32.0108
972.957	34.5757
974.783	36.39
976.608	39.1505
978.432	43.4692
980.257	50.0144
982.081	56.861
983.903	71.6347
985.726	83.4871
987.548	106.138
989.369	131.746
991.19	182.362
993.01	295.574
994.829	363.855
996.648	448.312
998.467	540.903
1000.28	502.369
1002.1	398.391
1003.92	261.483
1005.73	154.022
1007.55	100.298
1009.37	68.8706
1011.18	53.4309
1012.99	46.265
1014.81	47.4083
1016.62	55.4043
1018.43	65.0736
1020.24	79.34
1022.06	103.453
1023.87	127.788
1025.68	150.014
1027.48	168.799
1029.29	173.745
1031.1	152.218
1032.91	123.288
1034.72	100.011
1036.52	81.4621
1038.33	67.1491
1040.13	60.2368
1041.94	51.4274
1043.74	46.0302
1045.55	42.2289
1047.35	39.3328
1049.15	37.2465
1050.96	35.8446
1052.76	35.1936
1054.56	35.2218
1056.36	35.9316
1058.16	37.3756
1059.96	39.3247
1061.76	41.5948
1063.55	43.6537
1065.35	44.9102
1067.15	45.6285
1068.94	45.4227
1070.74	43.5677
1072.54	42.7848
1074.33	42.9499
1076.13	42.6727
1077.92	42.0771
1079.71	41.1384
1081.5	39.8303
1083.3	38.3378
1085.09	36.9018
1086.88	36.042
1088.67	35.429
1090.46	36.4268
1092.25	36.9132
1094.04	38.1935
1095.83	40.3445
1097.61	40.4943
1099.4	38.489
1101.19	33.9494
1102.97	30.2862
1104.76	27.4412
1106.54	25.3854
1108.33	25.4238
1110.11	25.8458
1111.89	25.9125
1113.68	26.2625
1115.46	27.6658
1117.24	27.7371
1119.02	26.6253
1120.8	25.7877
1122.58	24.6376
1124.36	23.7863
1126.14	23.2003
1127.92	22.8728
1129.69	22.8146
1131.47	23.5167
1133.25	24.1974
1135.02	25.342
1136.8	27.471
1138.57	30.9926
1140.35	35.6764
1142.12	41.7438
1143.9	49.7747
1145.67	59.5771
1147.44	67.7936
1149.21	74.3874
1150.98	76.8036
1152.75	74.4846
1154.52	70.405
1156.29	64.3188
1158.06	56.8433
1159.83	51.0263
1161.6	47.1681
1163.36	45.2793
1165.13	45.3981
1166.9	47.5767
1168.66	51.8237
1170.43	57.9601
1172.19	66.1845
1173.96	75.4329
1175.72	83.8516
1177.48	91.1146
1179.25	94.9925
1181.01	94.7311
1182.77	94.4225
1184.53	94.4798
1186.29	94.7948
1188.05	95.4306
1189.81	96.3291
1191.57	97.6494
1193.32	99.2878
1195.08	100.616
1196.84	101.844
1198.6	98.8017
1200.35	93.3223
1202.11	86.3511
1203.86	76.3528
1205.61	66.1028
1207.37	57.6055
1209.12	52.5207
1210.87	48.5721
1212.63	47.9951
1214.38	46.1324
1216.13	43.5413
1217.88	39.9169
1219.63	36.7607
1221.38	34.365
1223.13	32.7257
1224.88	31.9673
1226.62	31.9788
1228.37	32.9853
1230.12	33.2156
1231.86	33.6209
1233.61	32.3765
1235.35	31.158
1237.1	30.0218
1238.84	29.0969
1240.59	28.4475
1242.33	28.0052
1244.07	27.8685
1245.81	28.1526
1247.55	29.1439
1249.3	30.8028
1251.04	31.7051
1252.78	31.9045
1254.51	31.1659
1256.25	30.0555
1257.99	28.6364
1259.73	27.4251
1261.47	26.5572
1263.2	25.9837
1264.94	25.7905
1266.67	25.8464
1268.41	26.1808
1270.14	26.7961
1271.88	27.9934
1273.61	29.2604
1275.34	30.0782
1277.08	30.6612
1278.81	31.0808
1280.54	31.4467
1282.27	31.9147
1284	32.5338
1285.73	33.264
1287.46	34.2711
1289.19	35.6829
1290.92	37.7235
1292.64	38.0858
1294.37	36.0722
1296.1	33.9785
1297.82	34.4307
1299.55	35.1334
1301.27	36.9153
1303	38.6115
1304.72	40.1051
1306.44	41.255
1308.17	41.91
1309.89	42.2184
1311.61	41.3018
1313.33	40.651
1315.05	40.0518
1316.77	37.7731
1318.49	41.6477
1320.21	46.4189
1321.93	51.3336
1323.65	55.2946
1325.37	55.1838
1327.08	51.0142
1328.8	44.5635
1330.52	39.8011
1332.23	35.8572
1333.95	32.9452
1335.66	30.8376
1337.38	32.0642
1339.09	33.7618
1340.8	35.1936
1342.51	36.1511
1344.23	36.8741
1345.94	36.3008
1347.65	35.3488
1349.36	33.579
1351.07	32.153
1352.78	30.62
1354.49	29.3999
1356.19	28.4739
1357.9	27.9099
1359.61	27.9785
1361.32	28.6833
1363.02	29.7086
1364.73	30.8041
1366.43	31.6843
1368.14	32.7765
1369.84	33.1596
1371.55	31.5625
1373.25	28.0845
1374.95	25.4131
1376.65	23.3581
1378.35	22.0718
1380.06	21.4437
1381.76	21.9993
1383.46	22.112
1385.15	21.8408
1386.85	21.5717
1388.55	20.3284
1390.25	18.6696
1391.95	17.5132
1393.64	16.8099
1395.34	16.5599
1397.04	16.7909
1398.73	17.5068
1400.43	18.7078
1402.12	20.5152
1403.81	22.9018
1405.51	24.7199
1407.2	24.8917
1408.89	24.753
1410.59	23.6485
1412.28	22.0618
1413.97	19.1909
1415.66	17.2887
1417.35	17.1522
1419.04	18.5634
1420.72	19.997
1422.41	22.429
1424.1	24.7089
1425.79	26.0606
1427.47	26.9661
1429.16	27.7122
1430.85	28.6545
1432.53	30.2155
1434.22	31.6189
1435.9	34.9573
1437.58	38.5223
1439.27	42.3575
1440.95	46.5442
1442.63	49.4926
1444.31	50.0923
1445.99	49.2394
1447.67	47.8515
1449.35	45.9621
1451.03	43.7143
1452.71	40.9445
1454.39	37.8006
1456.07	34.3099
1457.75	30.0046
1459.42	25.8802
1461.1	22.2578
1462.78	19.7939
1464.45	18.0949
1466.13	16.9764
1467.8	17.5928
1469.48	19.3097
1471.15	21.8076
1472.82	23.4054
1474.5	23.5704
1476.17	23.1599
1477.84	22.4191
1479.51	21.6187
1481.18	20.6662
1482.85	19.6005
1484.52	18.6199
1486.19	18.9571
1487.86	19.0241
1489.53	20.716
1491.19	22.6918
1492.86	24.2131
1494.53	25.1263
1496.19	25.3589
1497.86	25.0511
1499.52	23.8927
1501.19	22.4216
1502.85	20.7963
1504.52	19.728
1506.18	18.9282
1507.84	18.401
1509.5	18.5903
1511.16	19.2824
1512.82	20.147
1514.49	21.0756
1516.15	21.7112
1517.8	22.3213
1519.46	22.7327
1521.12	23.1682
1522.78	23.6578
1524.44	24.2852
1526.09	25.1591
1527.75	25.4927
1529.41	25.3884
1531.06	24.8724
1532.72	24.1086
1534.37	23.5125
1536.03	22.8351
1537.68	22.5017
1539.33	21.9125
1540.99	21.4029
1542.64	20.9736
1544.29	20.8778
1545.94	20.9826
1547.59	21.4906
1549.24	21.7883
1550.89	23.4335
1552.54	25.0978
1554.19	26.5516
1555.84	27.729
1557.49	28.4201
1559.13	28.8138
1560.78	28.8114
1562.42	28.5416
1564.07	27.9919
1565.72	27.4128
1567.36	28.2719
1569.01	29.9863
1570.65	32.6189
1572.29	36.5583
1573.93	41.9589
1575.58	49.5538
1577.22	55.2875
1578.86	59.1386
1580.5	63.5847
1582.14	62.0354
1583.78	56.5164
1585.42	51.5126
1587.06	45.6633
1588.7	44.6714
1590.34	48.0533
1591.97	57.2338
1593.61	73.9004
1595.25	97.0741
1596.88	120.117
1598.52	137.62
1600.15	147.01
1601.79	124.21
1603.42	99.7266
1605.05	76.6547
1606.69	58.1392
1608.32	48.6967
1609.95	42.0431
1611.58	36.5476
1613.21	32.2017
1614.85	28.2982
1616.48	25.6725
1618.11	23.9724
1619.73	23.2363
1621.36	23.3248
1622.99	23.7149
1624.62	24.3571
1626.25	25.9247
1627.87	27.8328
1629.5	28.953
1631.13	28.5754
1632.75	26.5517
1634.38	24.4837
1636	22.6958
1637.62	21.1872
1639.25	19.8942
1640.87	18.9803
1642.49	18.4816
1644.11	18.2387
1645.74	18.3269
1647.36	18.6868
1648.98	19.1786
1650.6	19.7292
1652.22	20.5895
1653.84	21.6858
1655.45	22.7967
1657.07	23.4624
1658.69	22.8261
1660.31	21.9581
1661.92	21.197
1663.54	20.5226
1665.16	20.0439
1666.77	19.7677
1668.39	19.5624
1670	19.3419
1671.61	19.0577
1673.23	18.9271
1674.84	18.8357
1676.45	19.9033
1678.06	21.1491
1679.68	22.2907
1681.29	23.1255
1682.9	23.579
1684.51	23.4961
1686.12	22.701
1687.73	21.5105
1689.34	20.0353
1690.94	18.8692
1692.55	18.2612
1694.16	18.2504
1695.76	18.931
1697.37	19.8872
1698.98	24.3126
1700.58	24.3634
1702.19	23.5808
1703.79	22.526
1705.39	21.2497
1707	20.0575
1708.6	19.0217
1710.2	18.5237
1711.81	19.128
1713.41	20.1334
1715.01	21.1949
1716.61	21.9216
1718.21	22.7608
1719.81	20.7629
1721.41	20.3172
1723.01	19.8975
1724.6	19.7233
1726.2	19.642
1727.8	20.4071
1729.4	21.1675
1730.99	22.1767
1732.59	22.9507
1734.18	23.3152
1735.78	23.359
1737.37	23.2376
1738.97	22.451
1740.56	21.318
1742.15	19.8476
1743.75	18.2469
1745.34	16.9614
1746.93	16.4993
1748.52	16.304
1750.11	16.2217
1751.7	17.5924
1753.29	19.0539
1754.88	20.2884
1756.47	21.3775
1758.06	21.8234
1759.65	22.2515
1761.23	23.0624
1762.82	23.7266
1764.41	24.1087
1765.99	23.9143
1767.58	23.1546
1769.16	21.9762
1770.75	20.833
1772.33	19.8747
1773.92	19.7052
1775.5	20.1419
1777.08	20.9321
1778.67	22.7463
1780.25	24.3865
1781.83	21.4032
1783.41	19.4251
1784.99	17.6819
1786.57	16.5627
1788.15	16.246
1789.73	16.3558
1791.31	17.6696
1792.89	19.3004
1794.46	20.9387
1796.04	22.149
1797.62	22.2585
1799.19	21.8114
1800.77	20.8884
1802.35	19.5413
1803.92	18.1691
1805.5	17.4021
1807.07	17.2893
1808.64	17.9252
1810.22	19.7774
1811.79	21.7374
1813.36	23.3411
1814.93	24.2127
1816.5	24.7834
1818.08	25.0656
1819.65	25.1294
1821.22	25.1842
1822.78	25.0294
1824.35	24.769
1825.92	24.3775
1827.49	23.8788
1829.06	23.1646
1830.63	21.9637
1832.19	20.3479
1833.76	19.0609
1835.32	20.496
1836.89	20.3636
1838.46	19.8845
1840.02	18.5057
1841.58	18.2368
1843.15	18.9165
1844.71	21.1759
1846.27	22.9859
1847.84	23.2173
1849.4	22.4798
1850.96	21.9111
1852.52	21.4632
1854.08	21.0187
1855.64	21.4704
1857.2	22.1846
1858.76	23.0112
1860.32	23.635
1861.87	24.0028
1863.43	24.0446
1864.99	23.3727
1866.55	22.4781
1868.1	21.4534
1869.66	20.6015
1871.21	19.9823
1872.77	20.3874
1874.32	20.8289
1875.88	21.701
1877.43	23.4607
1878.98	25.0285
1880.54	24.8313
1882.09	24.0572
1883.64	23.2915
1885.19	22.5978
1886.74	21.9092
1888.29	21.2748
1889.84	20.509
1891.39	19.7615
1892.94	19.0766
1894.49	18.6744
1896.04	19.4749
1897.59	21.4839
1899.14	22.4623
1900.68	22.8674
1902.23	22.7061
1903.77	21.798
1905.32	20.8015
1906.86	19.9561
1908.41	19.586
1909.95	19.7023
1911.5	20.1376
1913.04	21.1361
1914.58	22.1815
1916.13	21.5975
1917.67	20.4509
1919.21	19.5591
1920.75	18.971
1922.29	18.8293
1923.83	19.0546
1925.37	20.2488
1926.91	21.6233
1928.45	22.8276
1929.99	23.8349
1931.53	24.9039
1933.06	24.1538
1934.6	23.1983
1936.14	22.2369
1937.67	21.6378
1939.21	21.6955
1940.74	21.8247
1942.28	21.9196
1943.81	21.785
1945.35	21.2118
1946.88	20.4396
1948.41	19.101
1949.95	17.9577
1951.48	17.574
1953.01	18.3132
1954.54	20.5382
1956.07	23.2308
1957.6	25.0287
1959.13	26.007
1960.66	25.7717
1962.19	24.6679
1963.72	22.6523
1965.25	20.4227
1966.78	20.3219
1968.31	20.8381
1969.83	22.0881
1971.36	24.0542
1972.88	25.0381
1974.41	25.3606
1975.94	25.2436
1977.46	24.9908
1978.98	24.6874
1980.51	24.1682
1982.03	23.5763
1983.56	23.1087
1985.08	22.779
1986.6	22.8144
1988.12	23.6023
1989.64	24.7175
1991.16	24.9958
1992.68	24.1974
1994.2	22.5307
1995.72	20.1853
1997.24	16.7735
1998.76	30.6153
